Event Index,UTC Timestamp,UTC Date,Post Processed,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,sound,hc_ans,sound_nc_1,sound_nc_3,sound_nc_2,sound_c_1,sound_c_2,sound_c_3,progress,answer
409,1511278359977,21/11/2017 15:32:39,,1511278378141,-5,21/11/2017 10:32:58,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,195,1,Screen 1,fixation,fixation,1066.4182175188325,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0036_SWT_LS_7505_83618_0016_tChange_5449_ms.wav,,,,,,,,1,1
410,1511278365867,21/11/2017 15:32:45,,1511278384035,-5,21/11/2017 10:33:04,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,195,2,Screen 2,Zone4,response_keyboard_single,5878.190000000177,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0036_SWT_LS_7505_83618_0016_tChange_5449_ms.wav,,,,,,,,1,1
411,1511278367232,21/11/2017 15:32:47,,1511278385389,-5,21/11/2017 10:33:05,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,196,1,Screen 1,fixation,fixation,1066.2509911225643,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms.wav,,,,,,,,1,1
412,1511278373215,21/11/2017 15:32:53,,1511278391355,-5,21/11/2017 10:33:11,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,196,2,Screen 2,Zone4,response_keyboard_single,5949.790000000037,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms.wav,,,,,,,,1,1
413,1511278374559,21/11/2017 15:32:54,,1511278392720,-5,21/11/2017 10:33:12,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,197,1,Screen 1,fixation,fixation,1066.4548889044672,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0022_SWT_LS_2843_152918_0028_tChange_5577_ms.wav,,,,,,,,1,1
414,1511278380517,21/11/2017 15:33:00,,1511278398683,-5,21/11/2017 10:33:18,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,197,2,Screen 2,Zone4,response_keyboard_single,5942.110000000102,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180299_0022_SWT_LS_2843_152918_0028_tChange_5577_ms.wav,,,,,,,,1,1
415,1511278381856,21/11/2017 15:33:01,,1511278400034,-5,21/11/2017 10:33:20,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,198,1,Screen 1,fixation,fixation,1065.9120739772916,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0037_SWT_LS_374_180299_0033_tChange_6991_ms.wav,,,,,,,,1,0
416,1511278389254,21/11/2017 15:33:09,,1511278407418,-5,21/11/2017 10:33:27,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,198,2,Screen 2,Zone4,response_keyboard_single,7364.339999999851,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0037_SWT_LS_374_180299_0033_tChange_6991_ms.wav,,,,,,,,1,0
417,1511278390649,21/11/2017 15:33:10,,1511278408781,-5,21/11/2017 10:33:28,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,199,1,Screen 1,fixation,fixation,1066.3243118589744,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0046_SWT_LS_374_180298_0015_tChange_6468_ms.wav,,,,,,,,1,1
418,1511278397526,21/11/2017 15:33:17,,1511278415698,-5,21/11/2017 10:33:35,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,199,2,Screen 2,Zone4,response_keyboard_single,6900.925000000047,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0046_SWT_LS_374_180298_0015_tChange_6468_ms.wav,,,,,,,,1,1
419,1511278398883,21/11/2017 15:33:18,,1511278417044,-5,21/11/2017 10:33:37,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,200,1,Screen 1,fixation,fixation,1050.0000633886084,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0027_SWT_LS_374_180298_0015_tChange_5490_ms.wav,,,,,,,,1,1
420,1511278404757,21/11/2017 15:33:24,,1511278422921,-5,21/11/2017 10:33:42,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,200,2,Screen 2,Zone4,response_keyboard_single,5861.10999999987,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_58161_0027_SWT_LS_374_180298_0015_tChange_5490_ms.wav,,,,,,,,1,1
421,1511278406111,21/11/2017 15:33:26,,1511278424276,-5,21/11/2017 10:33:44,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,201,1,Screen 1,fixation,fixation,1066.2922666172963,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0018_SWT_LS_2843_152918_0103_tChange_5753_ms.wav,,,,,,,,1,1
422,1511278410706,21/11/2017 15:33:30,,1511278428873,-5,21/11/2017 10:33:48,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,201,2,Screen 2,Zone4,response_keyboard_single,4581.5,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0018_SWT_LS_2843_152918_0103_tChange_5753_ms.wav,,,,,,,,1,1
423,1511278412062,21/11/2017 15:33:32,,1511278430223,-5,21/11/2017 10:33:50,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,202,1,Screen 1,fixation,fixation,1066.4864699011669,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms.wav,,,,,,,,1,1
424,1511278418408,21/11/2017 15:33:38,,1511278436569,-5,21/11/2017 10:33:56,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,202,2,Screen 2,Zone4,response_keyboard_single,6329.569999999832,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms.wav,,,,,,,,1,1
425,1511278419747,21/11/2017 15:33:39,,1511278437921,-5,21/11/2017 10:33:57,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,203,1,Screen 1,fixation,fixation,1066.2922153030522,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms.wav,,,,,,,,1,1
426,1511278425850,21/11/2017 15:33:45,,1511278444016,-5,21/11/2017 10:34:04,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,203,2,Screen 2,Zone4,response_keyboard_single,6079.465000000084,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms.wav,,,,,,,,1,1
427,1511278427202,21/11/2017 15:33:47,,1511278445368,-5,21/11/2017 10:34:05,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,204,1,Screen 1,fixation,fixation,1066.3612011796795,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0019_SWT_LS_2843_152918_0100_tChange_6638_ms.wav,,,,,,,,1,1
428,1511278434395,21/11/2017 15:33:54,,1511278452568,-5,21/11/2017 10:34:12,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,204,2,Screen 2,Zone4,response_keyboard_single,7183.629999999888,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_258958_0019_SWT_LS_2843_152918_0100_tChange_6638_ms.wav,,,,,,,,1,1
429,1511278435755,21/11/2017 15:33:55,,1511278453932,-5,21/11/2017 10:34:13,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,205,1,Screen 1,fixation,fixation,1066.0396283024456,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0039_SWT_LS_2843_152918_0028_tChange_5905_ms.wav,,,,,,,,1,1
430,1511278442178,21/11/2017 15:34:02,,1511278460352,-5,21/11/2017 10:34:20,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,205,2,Screen 2,Zone4,response_keyboard_single,6403.7949999999255,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0039_SWT_LS_2843_152918_0028_tChange_5905_ms.wav,,,,,,,,1,1
431,1511278443544,21/11/2017 15:34:03,,1511278461713,-5,21/11/2017 10:34:21,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,206,1,Screen 1,fixation,fixation,1066.433942063013,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms.wav,,,,,,,,1,1
432,1511278449416,21/11/2017 15:34:09,,1511278467591,-5,21/11/2017 10:34:27,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,206,2,Screen 2,Zone4,response_keyboard_single,5862.425000000047,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms.wav,,,,,,,,1,1
433,1511278450778,21/11/2017 15:34:10,,1511278468943,-5,21/11/2017 10:34:28,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,207,1,Screen 1,fixation,fixation,1066.2969543389045,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0019_SWT_LS_2843_152918_0113_tChange_5397_ms.wav,,,,,,,,1,1
434,1511278456513,21/11/2017 15:34:16,,1511278474687,-5,21/11/2017 10:34:34,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,207,2,Screen 2,Zone4,response_keyboard_single,5725.935000000056,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0019_SWT_LS_2843_152918_0113_tChange_5397_ms.wav,,,,,,,,1,1
435,1511278457872,21/11/2017 15:34:17,,1511278476041,-5,21/11/2017 10:34:36,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,208,1,Screen 1,fixation,fixation,1066.295989326667,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms.wav,,,,,,,,1,1
436,1511278463890,21/11/2017 15:34:23,,1511278482055,-5,21/11/2017 10:34:42,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,208,2,Screen 2,Zone4,response_keyboard_single,5997.514999999898,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms.wav,,,,,,,,1,1
437,1511278465231,21/11/2017 15:34:25,,1511278483405,-5,21/11/2017 10:34:43,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,209,1,Screen 1,fixation,fixation,1066.4632890722714,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0011_SWT_LS_2843_152918_0113_tChange_6006_ms.wav,,,,,,,,1,1
438,1511278471742,21/11/2017 15:34:31,,1511278489910,-5,21/11/2017 10:34:49,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,209,2,Screen 2,Zone4,response_keyboard_single,6488.945000000065,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0011_SWT_LS_2843_152918_0113_tChange_6006_ms.wav,,,,,,,,1,1
439,1511278473090,21/11/2017 15:34:33,,1511278491269,-5,21/11/2017 10:34:51,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,210,1,Screen 1,fixation,fixation,1066.2538149240427,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0044_SWT_LS_7505_258964_0019_tChange_6168_ms.wav,,,,,,,,1,1
440,1511278479679,21/11/2017 15:34:39,,1511278497854,-5,21/11/2017 10:34:57,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,210,2,Screen 2,Zone4,response_keyboard_single,6568.965000000084,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0044_SWT_LS_7505_258964_0019_tChange_6168_ms.wav,,,,,,,,1,1
441,1511278481024,21/11/2017 15:34:41,,1511278499200,-5,21/11/2017 10:34:59,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,211,1,Screen 1,fixation,fixation,1049.6967237263452,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms.wav,,,,,,,,1,1
442,1511278488249,21/11/2017 15:34:48,,1511278506430,-5,21/11/2017 10:35:06,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,211,2,Screen 2,Zone4,response_keyboard_single,7213.854999999981,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms.wav,,,,,,,,1,1
443,1511278489617,21/11/2017 15:34:49,,1511278507780,-5,21/11/2017 10:35:07,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,212,1,Screen 1,fixation,fixation,1066.354133374989,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62014_0001_SWT_LS_5456_62043_0002_tChange_5900_ms.wav,,,,,,,,1,0
444,1511278496008,21/11/2017 15:34:56,,1511278514181,-5,21/11/2017 10:35:14,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,212,2,Screen 2,Zone4,response_keyboard_single,6385.23499999987,1,1,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62014_0001_SWT_LS_5456_62043_0002_tChange_5900_ms.wav,,,,,,,,1,0
445,1511278497367,21/11/2017 15:34:57,,1511278515544,-5,21/11/2017 10:35:15,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,213,1,Screen 1,fixation,fixation,1066.1708229319192,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0054_SWT_LS_5456_58161_0022_tChange_5598_ms.wav,,,,,,,,1,1
446,1511278503400,21/11/2017 15:35:03,,1511278521612,-5,21/11/2017 10:35:21,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,213,2,Screen 2,Zone4,response_keyboard_single,6020.670000000158,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0054_SWT_LS_5456_58161_0022_tChange_5598_ms.wav,,,,,,,,1,1
447,1511278504780,21/11/2017 15:35:04,,1511278522973,-5,21/11/2017 10:35:22,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,214,1,Screen 1,fixation,fixation,1066.3222994287498,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms.wav,,,,,,,,1,1
448,1511278512926,21/11/2017 15:35:12,,1511278531116,-5,21/11/2017 10:35:31,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,214,2,Screen 2,Zone4,response_keyboard_single,8127.114999999991,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms.wav,,,,,,,,1,1
449,1511278514261,21/11/2017 15:35:14,,1511278532470,-5,21/11/2017 10:35:32,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,215,1,Screen 1,fixation,fixation,1066.4861004371196,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms.wav,,,,,,,,1,1
450,1511278521010,21/11/2017 15:35:21,,1511278539204,-5,21/11/2017 10:35:39,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,215,2,Screen 2,Zone4,response_keyboard_single,6717.905000000028,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms.wav,,,,,,,,1,1
451,1511278522338,21/11/2017 15:35:22,,1511278540550,-5,21/11/2017 10:35:40,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,216,1,Screen 1,fixation,fixation,1049.6653790776618,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms.wav,,,,,,,,1,1
452,1511278528944,21/11/2017 15:35:28,,1511278547155,-5,21/11/2017 10:35:47,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,216,2,Screen 2,Zone4,response_keyboard_single,6588.824999999953,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms.wav,,,,,,,,1,1
453,1511278530328,21/11/2017 15:35:30,,1511278548514,-5,21/11/2017 10:35:48,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,217,1,Screen 1,fixation,fixation,1066.455779662123,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms.wav,,,,,,,,1,1
454,1511278536648,21/11/2017 15:35:36,,1511278554851,-5,21/11/2017 10:35:54,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,217,2,Screen 2,Zone4,response_keyboard_single,6320.745000000112,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms.wav,,,,,,,,1,1
455,1511278538007,21/11/2017 15:35:38,,1511278556211,-5,21/11/2017 10:35:56,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,218,1,Screen 1,fixation,fixation,1066.4791579004377,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms.wav,,,,,,,,1,1
456,1511278544060,21/11/2017 15:35:44,,1511278562267,-5,21/11/2017 10:36:02,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,218,2,Screen 2,Zone4,response_keyboard_single,6039.040000000037,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms.wav,,,,,,,,1,1
457,1511278545418,21/11/2017 15:35:45,,1511278563609,-5,21/11/2017 10:36:03,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,219,1,Screen 1,fixation,fixation,1049.6268965953495,,,0,1,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0022_SWT_LS_2843_152918_0103_tChange_7259_ms.wav,,,,,,,,1,1
458,1511278553052,21/11/2017 15:35:53,,1511278571258,-5,21/11/2017 10:36:11,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,219,2,Screen 2,Zone4,response_keyboard_single,7633.4199999999255,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_5456_62043_0022_SWT_LS_2843_152918_0103_tChange_7259_ms.wav,,,,,,,,1,1
459,1511278590947,21/11/2017 15:36:30,,1511278609162,-5,21/11/2017 10:36:49,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,5,1,Screen 1,Zone1,continue_button,37586.25,,,0,1,0,,,,rt_test_v2,,,break,,,,,,,,,,
460,1511278592011,21/11/2017 15:36:32,,1511278610226,-5,21/11/2017 10:36:50,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,220,1,Screen 1,fixation,fixation,1066.1761291432194,,,0,1,0,,,,rt_test_v2,,1,trials,LS_374_180299_0004_SWT_LS_374_180298_0059_tChange_5747_ms.wav,,,,,,,,1,0
461,1511278601287,21/11/2017 15:36:41,,1511278619500,-5,21/11/2017 10:36:59,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,220,2,Screen 2,Zone2,gonogo_audio,9263.348175471183,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_374_180299_0004_SWT_LS_374_180298_0059_tChange_5747_ms.wav,,,,,,,,1,0
462,1511278602651,21/11/2017 15:36:42,,1511278620856,-5,21/11/2017 10:37:00,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,221,1,Screen 1,fixation,fixation,1066.4258437445387,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0095_SWT_LS_2843_152918_0023_tChange_6169_ms.wav,,,,,,,,1,0
463,1511278612651,21/11/2017 15:36:52,,1511278630860,-5,21/11/2017 10:37:10,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,221,2,Screen 2,Zone2,gonogo_audio,9996.530179509893,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0095_SWT_LS_2843_152918_0023_tChange_6169_ms.wav,,,,,,,,1,0
464,1511278613995,21/11/2017 15:36:53,,1511278632202,-5,21/11/2017 10:37:12,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,222,1,Screen 1,fixation,fixation,1049.5258633648045,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms.wav,,,,,,,,1,1
465,1511278620133,21/11/2017 15:37:00,,1511278638359,-5,21/11/2017 10:37:18,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,222,2,Screen 2,Zone4,response_keyboard_single,6141.024999999907,1,1,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms.wav,,,,,,,,1,1
466,1511278621501,21/11/2017 15:37:01,,1511278639716,-5,21/11/2017 10:37:19,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,223,1,Screen 1,fixation,fixation,1066.255272555165,,,0,1,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0026_SWT_LS_7447_91187_0057_tChange_5832_ms.wav,,,,,,,,1,0
467,1511278631045,21/11/2017 15:37:11,,1511278649259,-5,21/11/2017 10:37:29,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,223,2,Screen 2,Zone2,gonogo_audio,9530.196698370855,0,,1,0,0,,,,rt_test_v2,,1,trials,LS_7447_91187_0026_SWT_LS_7447_91187_0057_tChange_5832_ms.wav,,,,,,,,1,0
468,1511278632410,21/11/2017 15:37:12,,1511278650612,-5,21/11/2017 10:37:30,2349,3,task-o4po,,888997,CMU_13,186949,,live,,,computer,Desktop or Laptop,Windows 7,Firefox 57.0,1280x1024,1280x912,,RT_test,5,224,1,Screen 1,fixation,fixation,1066.1998910324182,,,0,1,0,,,,rt_test_v2,,1,trials,LS_2843_152918_0001_SWT_LS_7447_91187_0030_tChange_5253_ms.wav,,,,,,,,1,1
